targetCate,trialType,stimIndex,duration,probeLeftIndex,probeRightIndex,probeOrder
Face,presurprise,26,short,,,DurationFirst
Face,presurprise,111,short,,,DurationFirst
Face,presurprise,81,short,,,DurationFirst
Face,presurprise,47,short,,,DurationFirst
Face,presurprise,5,long,,,DurationFirst
Face,presurprise,94,long,,,DurationFirst
Face,surprise,91,long,55.0,91.0,DurationFirst
Face,postsurprise,85,short,103.0,85.0,DurationFirst
Face,postsurprise,21,long,39.0,21.0,DurationFirst
Face,postsurprise,89,short,89.0,71.0,DurationFirst
Face,postsurprise,12,long,48.0,12.0,DurationFirst
Face,presurprise,41,short,,,DurationFirst
Face,presurprise,104,short,,,DurationFirst
Face,presurprise,113,short,,,DurationFirst
Face,presurprise,15,short,,,DurationFirst
Face,presurprise,106,long,,,DurationFirst
Face,presurprise,49,short,,,DurationFirst
Face,presurprise,56,long,,,DurationFirst
Face,presurprise,89,long,,,DurationFirst
Face,presurprise,25,long,,,DurationFirst
Face,presurprise,111,short,,,DurationFirst
Face,presurprise,110,long,,,DurationFirst
Face,presurprise,75,short,,,DurationFirst
Face,presurprise,102,long,,,DurationFirst
Face,presurprise,67,short,,,DurationFirst
Face,presurprise,61,long,,,DurationFirst
Face,presurprise,27,short,,,DurationFirst
Face,presurprise,50,long,,,DurationFirst
Face,presurprise,40,long,,,DurationFirst
Face,presurprise,109,short,,,DurationFirst
Face,presurprise,3,long,,,DurationFirst
Face,presurprise,112,long,,,DurationFirst
Face,presurprise,48,short,,,DurationFirst
Face,presurprise,10,long,,,DurationFirst
Face,presurprise,90,short,,,DurationFirst
Face,presurprise,58,long,,,DurationFirst
Face,presurprise,98,short,,,DurationFirst
Face,presurprise,64,short,,,DurationFirst
Face,presurprise,1,short,,,DurationFirst
Face,presurprise,81,long,,,DurationFirst
Face,presurprise,24,short,,,DurationFirst
Face,presurprise,34,long,,,DurationFirst
Face,presurprise,20,short,,,DurationFirst
Face,presurprise,105,short,,,DurationFirst
Face,presurprise,83,long,,,DurationFirst
Face,presurprise,54,long,,,DurationFirst
Face,presurprise,35,long,,,DurationFirst
Face,presurprise,114,long,,,DurationFirst
Face,presurprise,11,short,,,DurationFirst
Face,presurprise,73,short,,,DurationFirst
Face,presurprise,8,long,,,DurationFirst
Face,presurprise,96,long,,,DurationFirst
Face,presurprise,59,short,,,DurationFirst
Face,surprise,108,long,90.0,108.0,DurationFirst
Face,postsurprise,59,long,59.0,77.0,DurationFirst
Face,postsurprise,25,short,25.0,43.0,DurationFirst
Face,postsurprise,70,long,88.0,70.0,DurationFirst
Face,postsurprise,24,long,24.0,6.0,DurationFirst
Face,presurprise,84,long,,,DurationFirst
Face,presurprise,101,long,,,DurationFirst
Face,presurprise,82,long,,,DurationFirst
Face,presurprise,6,short,,,DurationFirst
Face,presurprise,11,long,,,DurationFirst
Face,presurprise,32,short,,,DurationFirst
Face,presurprise,111,long,,,DurationFirst
Face,presurprise,1,long,,,DurationFirst
Face,presurprise,45,short,,,DurationFirst
Face,presurprise,78,short,,,DurationFirst
Face,presurprise,57,short,,,DurationFirst
Face,presurprise,43,short,,,DurationFirst
Face,presurprise,54,long,,,DurationFirst
Face,presurprise,79,short,,,DurationFirst
Face,presurprise,12,short,,,DurationFirst
Face,presurprise,105,short,,,DurationFirst
Face,presurprise,114,short,,,DurationFirst
Face,presurprise,94,short,,,DurationFirst
Face,presurprise,33,long,,,DurationFirst
Face,presurprise,39,short,,,DurationFirst
Face,presurprise,92,short,,,DurationFirst
Face,presurprise,59,short,,,DurationFirst
Face,presurprise,38,long,,,DurationFirst
Face,presurprise,28,long,,,DurationFirst
Face,presurprise,4,short,,,DurationFirst
Face,presurprise,113,long,,,DurationFirst
Face,presurprise,68,long,,,DurationFirst
Face,presurprise,31,long,,,DurationFirst
Face,presurprise,67,long,,,DurationFirst
Face,presurprise,70,short,,,DurationFirst
Face,presurprise,110,long,,,DurationFirst
Face,presurprise,26,short,,,DurationFirst
Face,presurprise,41,long,,,DurationFirst
Face,presurprise,72,long,,,DurationFirst
Face,presurprise,107,long,,,DurationFirst
Face,presurprise,17,long,,,DurationFirst
Face,presurprise,112,short,,,DurationFirst
Face,presurprise,73,short,,,DurationFirst
Face,presurprise,98,long,,,DurationFirst
Face,presurprise,34,short,,,DurationFirst
Face,presurprise,109,short,,,DurationFirst
Face,presurprise,81,long,,,DurationFirst
Face,surprise,103,long,85.0,103.0,DurationFirst
Face,postsurprise,84,short,102.0,84.0,DurationFirst
Face,postsurprise,3,short,21.0,3.0,DurationFirst
Face,postsurprise,92,short,92.0,56.0,DurationFirst
Face,postsurprise,33,short,15.0,33.0,DurationFirst
Object,presurprise,31,long,,,OrientationFirst
Object,presurprise,101,long,,,OrientationFirst
Object,presurprise,116,short,,,OrientationFirst
Object,presurprise,120,long,,,OrientationFirst
Object,presurprise,107,short,,,OrientationFirst
Object,presurprise,81,long,,,OrientationFirst
Object,presurprise,102,short,,,OrientationFirst
Object,presurprise,12,short,,,OrientationFirst
Object,presurprise,56,long,,,OrientationFirst
Object,presurprise,42,short,,,OrientationFirst
Object,presurprise,5,long,,,OrientationFirst
Object,presurprise,55,short,,,OrientationFirst
Object,presurprise,35,short,,,OrientationFirst
Object,presurprise,21,short,,,OrientationFirst
Object,presurprise,15,long,,,OrientationFirst
Object,presurprise,105,short,,,OrientationFirst
Object,presurprise,64,short,,,OrientationFirst
Object,presurprise,108,long,,,OrientationFirst
Object,presurprise,40,short,,,OrientationFirst
Object,presurprise,119,long,,,OrientationFirst
Object,presurprise,78,short,,,OrientationFirst
Object,presurprise,76,short,,,OrientationFirst
Object,presurprise,67,long,,,OrientationFirst
Object,presurprise,98,long,,,OrientationFirst
Object,presurprise,75,short,,,OrientationFirst
Object,presurprise,20,short,,,OrientationFirst
Object,presurprise,47,short,,,OrientationFirst
Object,presurprise,59,short,,,OrientationFirst
Object,presurprise,9,short,,,OrientationFirst
Object,presurprise,34,long,,,OrientationFirst
Object,presurprise,115,short,,,OrientationFirst
Object,presurprise,117,short,,,OrientationFirst
Object,presurprise,18,short,,,OrientationFirst
Object,presurprise,50,long,,,OrientationFirst
Object,presurprise,79,long,,,OrientationFirst
Object,presurprise,118,long,,,OrientationFirst
Object,presurprise,1,long,,,OrientationFirst
Object,presurprise,44,long,,,OrientationFirst
Object,presurprise,88,long,,,OrientationFirst
Object,presurprise,28,long,,,OrientationFirst
Object,presurprise,68,long,,,OrientationFirst
Object,presurprise,43,long,,,OrientationFirst
Object,surprise,50,short,50.0,14.0,OrientationFirst
Object,postsurprise,26,long,44.0,26.0,OrientationFirst
Object,postsurprise,69,long,69.0,105.0,OrientationFirst
Object,postsurprise,11,short,11.0,29.0,OrientationFirst
Object,postsurprise,84,short,66.0,84.0,OrientationFirst
Object,presurprise,81,long,,,OrientationFirst
Object,presurprise,42,long,,,OrientationFirst
Object,presurprise,67,long,,,OrientationFirst
Object,presurprise,21,short,,,OrientationFirst
Object,presurprise,86,long,,,OrientationFirst
Object,presurprise,108,short,,,OrientationFirst
Object,presurprise,28,short,,,OrientationFirst
Object,presurprise,57,short,,,OrientationFirst
Object,presurprise,76,long,,,OrientationFirst
Object,presurprise,35,short,,,OrientationFirst
Object,presurprise,107,short,,,OrientationFirst
Object,presurprise,15,long,,,OrientationFirst
Object,presurprise,98,short,,,OrientationFirst
Object,presurprise,87,short,,,OrientationFirst
Object,presurprise,5,short,,,OrientationFirst
Object,presurprise,118,short,,,OrientationFirst
Object,presurprise,66,short,,,OrientationFirst
Object,presurprise,48,long,,,OrientationFirst
Object,presurprise,1,long,,,OrientationFirst
Object,presurprise,45,short,,,OrientationFirst
Object,presurprise,36,long,,,OrientationFirst
Object,presurprise,78,short,,,OrientationFirst
Object,presurprise,79,short,,,OrientationFirst
Object,presurprise,106,long,,,OrientationFirst
Object,presurprise,20,long,,,OrientationFirst
Object,presurprise,119,short,,,OrientationFirst
Object,presurprise,43,long,,,OrientationFirst
Object,presurprise,8,short,,,OrientationFirst
Object,presurprise,115,long,,,OrientationFirst
Object,presurprise,16,short,,,OrientationFirst
Object,presurprise,64,short,,,OrientationFirst
Object,presurprise,120,long,,,OrientationFirst
Object,presurprise,117,short,,,OrientationFirst
Object,presurprise,59,long,,,OrientationFirst
Object,presurprise,116,long,,,OrientationFirst
Object,presurprise,101,long,,,OrientationFirst
Object,presurprise,31,long,,,OrientationFirst
Object,presurprise,56,long,,,OrientationFirst
Object,presurprise,40,short,,,OrientationFirst
Object,presurprise,47,short,,,OrientationFirst
Object,presurprise,91,long,,,OrientationFirst
Object,presurprise,14,long,,,OrientationFirst
Object,surprise,52,short,52.0,34.0,OrientationFirst
Object,postsurprise,17,long,53.0,17.0,OrientationFirst
Object,postsurprise,92,short,74.0,92.0,OrientationFirst
Object,postsurprise,45,long,9.0,45.0,OrientationFirst
Object,postsurprise,84,short,84.0,66.0,OrientationFirst
Object,presurprise,117,short,,,OrientationFirst
Object,presurprise,51,long,,,OrientationFirst
Object,presurprise,104,long,,,OrientationFirst
Object,presurprise,84,long,,,OrientationFirst
Object,presurprise,87,long,,,OrientationFirst
Object,presurprise,6,long,,,OrientationFirst
Object,presurprise,9,short,,,OrientationFirst
Object,presurprise,20,long,,,OrientationFirst
Object,presurprise,120,short,,,OrientationFirst
Object,presurprise,39,short,,,OrientationFirst
Object,presurprise,115,long,,,OrientationFirst
Object,presurprise,91,short,,,OrientationFirst
Object,presurprise,119,long,,,OrientationFirst
Object,presurprise,61,short,,,OrientationFirst
Object,presurprise,92,short,,,OrientationFirst
Object,presurprise,1,short,,,OrientationFirst
Object,presurprise,81,short,,,OrientationFirst
Object,presurprise,76,long,,,OrientationFirst
Object,presurprise,118,short,,,OrientationFirst
Object,presurprise,50,long,,,OrientationFirst
Object,presurprise,96,long,,,OrientationFirst
Object,presurprise,52,short,,,OrientationFirst
Object,presurprise,17,long,,,OrientationFirst
Object,presurprise,116,long,,,OrientationFirst
Object,presurprise,49,short,,,OrientationFirst
Object,presurprise,12,long,,,OrientationFirst
Object,presurprise,90,short,,,OrientationFirst
Object,presurprise,106,short,,,OrientationFirst
Object,presurprise,75,short,,,OrientationFirst
Object,presurprise,29,short,,,OrientationFirst
Object,presurprise,98,long,,,OrientationFirst
Object,presurprise,36,long,,,OrientationFirst
Object,presurprise,7,short,,,OrientationFirst
Object,presurprise,64,short,,,OrientationFirst
Object,presurprise,59,long,,,OrientationFirst
Object,presurprise,67,short,,,OrientationFirst
Object,presurprise,28,short,,,OrientationFirst
Object,presurprise,26,long,,,OrientationFirst
Object,presurprise,65,long,,,OrientationFirst
Object,presurprise,40,long,,,OrientationFirst
Object,presurprise,71,long,,,OrientationFirst
Object,presurprise,23,short,,,OrientationFirst
Object,surprise,49,short,49.0,31.0,OrientationFirst
Object,postsurprise,7,long,7.0,25.0,OrientationFirst
Object,postsurprise,82,long,64.0,82.0,OrientationFirst
Object,postsurprise,3,long,21.0,3.0,OrientationFirst
Object,postsurprise,96,short,78.0,96.0,OrientationFirst
Object,presurprise,32,long,,,OrientationFirst
Object,presurprise,63,long,,,OrientationFirst
Object,presurprise,18,long,,,OrientationFirst
Object,presurprise,84,long,,,OrientationFirst
Object,presurprise,73,short,,,OrientationFirst
Object,presurprise,115,long,,,OrientationFirst
Object,presurprise,13,short,,,OrientationFirst
Object,presurprise,20,short,,,OrientationFirst
Object,presurprise,37,short,,,OrientationFirst
Object,presurprise,47,short,,,OrientationFirst
Object,presurprise,106,short,,,OrientationFirst
Object,presurprise,104,long,,,OrientationFirst
Object,presurprise,79,short,,,OrientationFirst
Object,presurprise,27,short,,,OrientationFirst
Object,presurprise,116,short,,,OrientationFirst
Object,presurprise,4,long,,,OrientationFirst
Object,presurprise,28,short,,,OrientationFirst
Object,presurprise,41,long,,,OrientationFirst
Object,presurprise,57,short,,,OrientationFirst
Object,presurprise,16,long,,,OrientationFirst
Object,presurprise,42,short,,,OrientationFirst
Object,presurprise,44,long,,,OrientationFirst
Object,presurprise,100,short,,,OrientationFirst
Object,presurprise,25,long,,,OrientationFirst
Object,presurprise,94,long,,,OrientationFirst
Object,presurprise,103,short,,,OrientationFirst
Object,presurprise,78,long,,,OrientationFirst
Object,presurprise,119,long,,,OrientationFirst
Object,presurprise,87,long,,,OrientationFirst
Object,presurprise,118,short,,,OrientationFirst
Object,presurprise,117,short,,,OrientationFirst
Object,presurprise,62,long,,,OrientationFirst
Object,presurprise,12,short,,,OrientationFirst
Object,presurprise,17,short,,,OrientationFirst
Object,presurprise,65,short,,,OrientationFirst
Object,presurprise,51,long,,,OrientationFirst
Object,presurprise,71,short,,,OrientationFirst
Object,presurprise,120,long,,,OrientationFirst
Object,presurprise,90,short,,,OrientationFirst
Object,presurprise,21,long,,,OrientationFirst
Object,presurprise,92,long,,,OrientationFirst
Object,presurprise,59,long,,,OrientationFirst
Object,surprise,51,short,51.0,33.0,OrientationFirst
Object,postsurprise,41,short,41.0,23.0,OrientationFirst
Object,postsurprise,76,long,76.0,58.0,OrientationFirst
Object,postsurprise,48,short,12.0,48.0,OrientationFirst
Object,postsurprise,56,long,92.0,56.0,OrientationFirst
Object,presurprise,80,short,,,OrientationFirst
Object,presurprise,30,long,,,OrientationFirst
Object,presurprise,118,short,,,OrientationFirst
Object,presurprise,3,short,,,OrientationFirst
Object,presurprise,83,short,,,OrientationFirst
Object,presurprise,71,short,,,OrientationFirst
Object,presurprise,35,short,,,OrientationFirst
Object,presurprise,81,long,,,OrientationFirst
Object,presurprise,5,short,,,OrientationFirst
Object,presurprise,103,long,,,OrientationFirst
Object,presurprise,91,long,,,OrientationFirst
Object,presurprise,102,short,,,OrientationFirst
Object,presurprise,34,long,,,OrientationFirst
Object,presurprise,7,long,,,OrientationFirst
Object,presurprise,28,short,,,OrientationFirst
Object,presurprise,117,long,,,OrientationFirst
Object,presurprise,94,short,,,OrientationFirst
Object,presurprise,115,long,,,OrientationFirst
Object,presurprise,24,short,,,OrientationFirst
Object,presurprise,61,short,,,OrientationFirst
Object,presurprise,14,long,,,OrientationFirst
Object,presurprise,88,long,,,OrientationFirst
Object,presurprise,69,short,,,OrientationFirst
Object,presurprise,75,long,,,OrientationFirst
Object,presurprise,44,long,,,OrientationFirst
Object,presurprise,51,long,,,OrientationFirst
Object,presurprise,27,long,,,OrientationFirst
Object,presurprise,49,short,,,OrientationFirst
Object,presurprise,18,short,,,OrientationFirst
Object,presurprise,40,short,,,OrientationFirst
Object,presurprise,96,short,,,OrientationFirst
Object,presurprise,2,long,,,OrientationFirst
Object,presurprise,59,long,,,OrientationFirst
Object,presurprise,120,short,,,OrientationFirst
Object,presurprise,68,long,,,OrientationFirst
Object,presurprise,116,short,,,OrientationFirst
Object,presurprise,37,short,,,OrientationFirst
Object,presurprise,108,long,,,OrientationFirst
Object,presurprise,47,long,,,OrientationFirst
Object,presurprise,74,short,,,OrientationFirst
Object,presurprise,119,long,,,OrientationFirst
Object,presurprise,64,long,,,OrientationFirst
Object,surprise,52,short,52.0,34.0,OrientationFirst
Object,postsurprise,53,long,53.0,35.0,OrientationFirst
Object,postsurprise,62,long,98.0,62.0,OrientationFirst
Object,postsurprise,10,short,10.0,28.0,OrientationFirst
Object,postsurprise,92,long,92.0,56.0,OrientationFirst
Object,presurprise,100,short,,,OrientationFirst
Object,presurprise,30,long,,,OrientationFirst
Object,presurprise,26,short,,,OrientationFirst
Object,presurprise,2,long,,,OrientationFirst
Object,presurprise,39,short,,,OrientationFirst
Object,presurprise,120,long,,,OrientationFirst
Object,presurprise,23,short,,,OrientationFirst
Object,presurprise,103,long,,,OrientationFirst
Object,presurprise,84,short,,,OrientationFirst
Object,presurprise,118,long,,,OrientationFirst
Object,presurprise,25,short,,,OrientationFirst
Object,presurprise,72,long,,,OrientationFirst
Object,presurprise,49,short,,,OrientationFirst
Object,presurprise,107,long,,,OrientationFirst
Object,presurprise,9,short,,,OrientationFirst
Object,presurprise,59,short,,,OrientationFirst
Object,presurprise,96,long,,,OrientationFirst
Object,presurprise,83,long,,,OrientationFirst
Object,presurprise,34,long,,,OrientationFirst
Object,presurprise,79,long,,,OrientationFirst
Object,presurprise,10,long,,,OrientationFirst
Object,presurprise,93,short,,,OrientationFirst
Object,presurprise,55,short,,,OrientationFirst
Object,presurprise,88,short,,,OrientationFirst
Object,presurprise,17,short,,,OrientationFirst
Object,presurprise,14,short,,,OrientationFirst
Object,presurprise,40,long,,,OrientationFirst
Object,presurprise,56,long,,,OrientationFirst
Object,presurprise,42,short,,,OrientationFirst
Object,presurprise,62,short,,,OrientationFirst
Object,presurprise,117,short,,,OrientationFirst
Object,presurprise,116,long,,,OrientationFirst
Object,presurprise,81,long,,,OrientationFirst
Object,presurprise,15,long,,,OrientationFirst
Object,presurprise,94,short,,,OrientationFirst
Object,presurprise,86,short,,,OrientationFirst
Object,presurprise,115,short,,,OrientationFirst
Object,presurprise,69,long,,,OrientationFirst
Object,presurprise,47,long,,,OrientationFirst
Object,presurprise,19,long,,,OrientationFirst
Object,presurprise,54,long,,,OrientationFirst
Object,presurprise,119,short,,,OrientationFirst
Object,surprise,43,short,7.0,43.0,OrientationFirst
