category,orientation,task,stimulusFile,duration,trialType,targetCate,probeOrder,firstPostCategory,correctProbeLocation,orientationProbeLeftFile,orientationProbeRightFile,subjectID,stimIndex,probeLeftIndex,probeRightIndex
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,116,,
Face,Left,nonTarget,nonTargetFace3Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,21,,
Object,Right,nonTarget,nonTargetObject11Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,101,,
Face,Left,nonTarget,nonTargetFace4Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,22,,
Face,Center,nonTarget,nonTargetFace7Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,7,,
Object,Left,Target,TargetObject2Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,118,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,95,,
Object,Center,nonTarget,nonTargetObject12Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,66,,
Face,Left,nonTarget,nonTargetFace12Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,30,,
Face,Right,nonTarget,nonTargetFace16Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,52,,
Object,Left,nonTarget,nonTargetObject4Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,76,,
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,78,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,115,,
Object,Left,nonTarget,nonTargetObject8Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,80,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,117,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,1,,
Object,Right,nonTarget,nonTargetObject14Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,104,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,53,,
Face,Left,nonTarget,nonTargetFace13Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,31,,
Face,Center,nonTarget,nonTargetFace8Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,8,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,29,,
Object,Right,nonTarget,nonTargetObject15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,105,,
Face,Right,nonTarget,nonTargetFace10Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,46,,
Object,Center,nonTarget,nonTargetObject17Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,71,,
Object,Center,nonTarget,nonTargetObject10Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,64,,
Object,Center,nonTarget,nonTargetObject13Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,67,,
Object,Right,nonTarget,nonTargetObject1Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,91,,
Object,Left,nonTarget,nonTargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,74,,
Face,Center,nonTarget,nonTargetFace14Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,14,,
Face,Right,nonTarget,nonTargetFace2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,38,,
Object,Left,nonTarget,nonTargetObject16Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,88,,
Face,Left,nonTarget,nonTargetFace6Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,24,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,119,,
Face,Right,nonTarget,nonTargetFace18Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,54,,
Face,Center,nonTarget,nonTargetFace9Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,9,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,120,,
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,57,,
Face,Right,nonTarget,nonTargetFace5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,186,41,,
Object,Center,nonTarget,nonTargetObject7Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,61,,
Object,Right,nonTarget,nonTargetObject9Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,99,,
Object,Left,nonTarget,nonTargetObject18Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,90,,
Face,Center,nonTarget,nonTargetFace15Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,186,15,,
Face,Left,nonTarget,nonTargetFace15Left.png,short,surprise,Object,OrientationFirst,Object,right,nonTargetFace15Center.png,nonTargetFace15Left.png,186,51,33.0,51.0
Object,Center,nonTarget,nonTargetObject17Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject17Right.png,nonTargetObject17Center.png,186,71,107.0,71.0
Face,Left,nonTarget,nonTargetFace11Left.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace11Center.png,nonTargetFace11Left.png,186,29,11.0,29.0
Object,Center,nonTarget,nonTargetObject12Center.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject12Right.png,nonTargetObject12Center.png,186,66,102.0,66.0
Face,Center,nonTarget,nonTargetFace14Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace14Right.png,nonTargetFace14Center.png,186,14,50.0,14.0
Object,Right,nonTarget,nonTargetObject9Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,99,,
Object,Right,nonTarget,nonTargetObject15Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,105,,
Face,Center,nonTarget,nonTargetFace5Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,5,,
Object,Center,nonTarget,nonTargetObject7Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,61,,
Face,Right,nonTarget,nonTargetFace9Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,45,,
Object,Right,nonTarget,nonTargetObject4Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,94,,
Object,Right,nonTarget,nonTargetObject10Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,100,,
Face,Left,nonTarget,nonTargetFace8Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,26,,
Face,Left,nonTarget,nonTargetFace18Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,36,,
Object,Left,nonTarget,nonTargetObject3Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,75,,
Face,Right,nonTarget,nonTargetFace11Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,47,,
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,30,,
Object,Left,nonTarget,nonTargetObject6Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,78,,
Object,Left,nonTarget,nonTargetObject13Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,85,,
Object,Center,Target,TargetObject1Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,115,,
Face,Center,nonTarget,nonTargetFace14Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,14,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,120,,
Object,Center,nonTarget,nonTargetObject8Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,62,,
Object,Left,nonTarget,nonTargetObject12Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,84,,
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,116,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,118,,
Face,Right,nonTarget,nonTargetFace6Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,42,,
Face,Center,nonTarget,nonTargetFace17Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,17,,
Face,Center,nonTarget,nonTargetFace13Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,13,,
Object,Left,nonTarget,nonTargetObject17Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,89,,
Object,Center,nonTarget,nonTargetObject18Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,72,,
Object,Center,nonTarget,nonTargetObject5Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,59,,
Object,Center,nonTarget,nonTargetObject16Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,70,,
Object,Right,nonTarget,nonTargetObject2Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,92,,
Face,Center,nonTarget,nonTargetFace7Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,7,,
Face,Right,nonTarget,nonTargetFace15Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,51,,
Face,Center,nonTarget,nonTargetFace10Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,10,,
Object,Right,nonTarget,nonTargetObject11Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,101,,
Face,Left,nonTarget,nonTargetFace2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,20,,
Face,Left,nonTarget,nonTargetFace3Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,21,,
Object,Left,Target,TargetObject1Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,117,,
Object,Center,nonTarget,nonTargetObject14Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,187,68,,
Face,Left,nonTarget,nonTargetFace16Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,34,,
Object,Right,Target,TargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,119,,
Face,Right,nonTarget,nonTargetFace4Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,40,,
Object,Left,nonTarget,nonTargetObject1Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,73,,
Face,Right,nonTarget,nonTargetFace1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,187,37,,
Face,Center,nonTarget,nonTargetFace15Center.png,short,surprise,Object,OrientationFirst,Object,right,nonTargetFace15Left.png,nonTargetFace15Center.png,187,51,33.0,51.0
Object,Left,nonTarget,nonTargetObject10Left.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject10Left.png,nonTargetObject10Right.png,187,82,82.0,100.0
Face,Left,nonTarget,nonTargetFace9Left.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace9Center.png,nonTargetFace9Left.png,187,27,9.0,27.0
Object,Center,nonTarget,nonTargetObject2Center.png,short,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject2Left.png,nonTargetObject2Center.png,187,56,74.0,56.0
Face,Left,nonTarget,nonTargetFace3Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace3Left.png,nonTargetFace3Right.png,187,21,21.0,39.0
Face,Right,nonTarget,nonTargetFace10Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,46,,
Object,Right,nonTarget,nonTargetObject15Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,105,,
Face,Center,nonTarget,nonTargetFace1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,1,,
Face,Right,nonTarget,nonTargetFace5Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,41,,
Object,Left,nonTarget,nonTargetObject17Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,89,,
Object,Left,nonTarget,nonTargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,74,,
Object,Left,nonTarget,nonTargetObject12Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,84,,
Object,Center,nonTarget,nonTargetObject6Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,60,,
Face,Center,nonTarget,nonTargetFace18Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,18,,
Object,Right,nonTarget,nonTargetObject1Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,91,,
Object,Left,nonTarget,nonTargetObject11Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,83,,
Face,Left,nonTarget,nonTargetFace2Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,20,,
Face,Right,nonTarget,nonTargetFace16Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,52,,
Object,Center,Target,TargetObject2Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,116,,
Object,Left,nonTarget,nonTargetObject18Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,90,,
Object,Right,Target,TargetObject1Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,119,,
Face,Center,nonTarget,nonTargetFace15Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,15,,
Face,Right,nonTarget,nonTargetFace4Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,40,,
Object,Left,nonTarget,nonTargetObject9Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,81,,
Face,Left,nonTarget,nonTargetFace8Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,26,,
Object,Right,nonTarget,nonTargetObject8Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,98,,
Object,Center,nonTarget,nonTargetObject16Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,70,,
Face,Center,nonTarget,nonTargetFace9Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,9,,
Face,Left,nonTarget,nonTargetFace14Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,32,,
Face,Center,nonTarget,nonTargetFace7Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,7,,
Face,Center,nonTarget,nonTargetFace13Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,13,,
Object,Right,nonTarget,nonTargetObject3Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,93,,
Face,Right,nonTarget,nonTargetFace6Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,42,,
Object,Left,Target,TargetObject1Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,117,,
Face,Left,nonTarget,nonTargetFace3Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,21,,
Face,Left,nonTarget,nonTargetFace12Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,30,,
Object,Right,nonTarget,nonTargetObject5Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,95,,
Face,Left,nonTarget,nonTargetFace11Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,29,,
Object,Right,nonTarget,nonTargetObject10Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,100,,
Object,Center,nonTarget,nonTargetObject4Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,58,,
Object,Right,Target,TargetObject2Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,120,,
Object,Center,nonTarget,nonTargetObject7Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,61,,
Face,Right,nonTarget,nonTargetFace17Right.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,53,,
Object,Center,Target,TargetObject1Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,115,,
Object,Left,Target,TargetObject2Left.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,118,,
Object,Center,nonTarget,nonTargetObject13Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,188,67,,
Object,Center,nonTarget,nonTargetObject14Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,188,68,,
Face,Right,nonTarget,nonTargetFace15Right.png,short,surprise,Object,OrientationFirst,Object,right,nonTargetFace15Center.png,nonTargetFace15Right.png,188,51,15.0,51.0
Object,Left,nonTarget,nonTargetObject6Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject6Right.png,nonTargetObject6Left.png,188,78,96.0,78.0
Face,Right,nonTarget,nonTargetFace13Right.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace13Right.png,nonTargetFace13Center.png,188,49,49.0,13.0
Object,Center,nonTarget,nonTargetObject14Center.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetObject14Left.png,nonTargetObject14Center.png,188,68,86.0,68.0
Face,Left,nonTarget,nonTargetFace12Left.png,long,postsurprise,Object,OrientationFirst,Object,right,nonTargetFace12Right.png,nonTargetFace12Left.png,188,30,48.0,30.0
Object,Center,nonTarget,nonTargetObject3Center.png,long,presurprise,Object,OrientationFirst,Object,right,,,189,57,,
Face,Left,nonTarget,nonTargetFace5Left.png,long,presurprise,Object,OrientationFirst,Object,right,,,189,23,,
Object,Center,Target,TargetObject2Center.png,short,presurprise,Object,OrientationFirst,Object,right,,,189,116,,
Face,Right,nonTarget,nonTargetFace2Right.png,short,presurprise,Object,OrientationFirst,Object,right,,,189,38,,
