targetCate,category,duration,orientation,task,stimulusFile,subjectID,stimIndex
Object,Face,short,Right,nonTarget,nonTargetFace18Right-Practice.png,200,54
Object,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,200,80
Object,Face,long,Center,nonTarget,nonTargetFace7Center-Practice.png,200,7
Object,Object,short,Left,nonTarget,nonTargetObject16Left-Practice.png,200,88
Object,Object,long,Right,nonTarget,nonTargetObject17Right-Practice.png,201,107
Object,Face,short,Right,nonTarget,nonTargetFace9Right-Practice.png,201,45
Object,Object,long,Center,nonTarget,nonTargetObject14Center-Practice.png,201,68
Object,Face,short,Right,nonTarget,nonTargetFace11Right-Practice.png,201,47
Object,Object,short,Center,nonTarget,nonTargetObject8Center-Practice.png,201,62
Object,Face,short,Left,nonTarget,nonTargetFace1Left-Practice.png,201,19
Object,Object,long,Right,Target,targetObject1Right-Practice.png,201,119
Object,Object,short,Center,nonTarget,nonTargetObject7Center-Practice.png,201,61
Object,Face,short,Left,nonTarget,nonTargetFace5Left-Practice.png,201,23
Object,Object,short,Right,nonTarget,nonTargetObject11Right-Practice.png,201,101
Object,Object,short,Center,Target,targetObject2Center-Practice.png,201,116
Object,Object,long,Center,nonTarget,nonTargetObject9Center-Practice.png,201,63
Object,Face,long,Left,nonTarget,nonTargetFace16Left-Practice.png,201,34
Object,Face,long,Right,nonTarget,nonTargetFace17Right-Practice.png,201,53
Object,Face,long,Left,nonTarget,nonTargetFace16Left-Practice.png,202,34
Object,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,202,101
Object,Face,long,Right,nonTarget,nonTargetFace13Right-Practice.png,202,49
Object,Face,long,Left,nonTarget,nonTargetFace4Left-Practice.png,202,22
Object,Object,short,Left,Target,targetObject2Left-Practice.png,202,118
Object,Face,short,Left,nonTarget,nonTargetFace13Left-Practice.png,202,31
Object,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,202,92
Object,Object,long,Center,nonTarget,nonTargetObject7Center-Practice.png,202,61
Object,Object,short,Center,Target,targetObject1Center-Practice.png,202,115
Object,Face,short,Center,nonTarget,nonTargetFace18Center-Practice.png,202,18
Object,Object,long,Left,nonTarget,nonTargetObject16Left-Practice.png,202,88
Object,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,202,89
Object,Face,short,Center,nonTarget,nonTargetFace2Center-Practice.png,202,2
Object,Object,short,Center,nonTarget,nonTargetObject15Center-Practice.png,202,69
Object,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,203,17
Object,Face,short,Left,nonTarget,nonTargetFace16Left-Practice.png,203,34
Object,Face,short,Right,nonTarget,nonTargetFace11Right-Practice.png,203,47
Object,Face,short,Center,nonTarget,nonTargetFace11Center-Practice.png,203,11
Object,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,203,92
Object,Object,short,Left,Target,targetObject2Left-Practice.png,203,118
Object,Object,long,Center,nonTarget,nonTargetObject16Center-Practice.png,203,70
Object,Object,long,Right,nonTarget,nonTargetObject12Right-Practice.png,203,102
Object,Object,short,Right,nonTarget,nonTargetObject10Right-Practice.png,203,100
Object,Object,long,Center,nonTarget,nonTargetObject18Center-Practice.png,203,72
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,203,45
Object,Object,short,Right,nonTarget,nonTargetObject13Right-Practice.png,203,103
Object,Object,short,Left,Target,targetObject1Left-Practice.png,203,117
Object,Face,long,Center,nonTarget,nonTargetFace15Center-Practice.png,203,15
Object,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,204,39
Object,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,204,20
Object,Object,short,Center,nonTarget,nonTargetObject4Center-Practice.png,204,58
Object,Object,short,Center,nonTarget,nonTargetObject8Center-Practice.png,204,62
Object,Object,short,Center,Target,targetObject2Center-Practice.png,204,116
Object,Object,short,Center,nonTarget,nonTargetObject15Center-Practice.png,204,69
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,204,42
Object,Face,short,Center,nonTarget,nonTargetFace12Center-Practice.png,204,12
Object,Object,short,Center,Target,targetObject1Center-Practice.png,204,115
Object,Object,short,Left,nonTarget,nonTargetObject14Left-Practice.png,204,86
Object,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,204,76
Object,Face,long,Left,nonTarget,nonTargetFace8Left-Practice.png,204,26
Object,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,204,53
Object,Object,short,Center,nonTarget,nonTargetObject2Center-Practice.png,204,56
Object,Object,long,Right,nonTarget,nonTargetObject8Right-Practice.png,205,98
Object,Face,long,Center,nonTarget,nonTargetFace17Center-Practice.png,205,17
Object,Face,short,Center,nonTarget,nonTargetFace8Center-Practice.png,205,8
Object,Object,long,Center,Target,targetObject1Center-Practice.png,205,115
Object,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,205,31
Object,Object,long,Center,nonTarget,nonTargetObject13Center-Practice.png,205,67
Object,Object,long,Right,nonTarget,nonTargetObject11Right-Practice.png,205,101
Object,Object,long,Left,nonTarget,nonTargetObject8Left-Practice.png,205,80
Object,Object,short,Left,nonTarget,nonTargetObject4Left-Practice.png,205,76
Object,Object,short,Left,Target,targetObject2Left-Practice.png,205,118
Object,Object,short,Right,nonTarget,nonTargetObject13Right-Practice.png,205,103
Object,Face,long,Center,nonTarget,nonTargetFace3Center-Practice.png,205,3
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,205,37
Object,Face,long,Center,nonTarget,nonTargetFace1Center-Practice.png,205,1
Object,Object,short,Center,Target,targetObject2Center-Practice.png,206,116
Object,Object,short,Center,nonTarget,nonTargetObject4Center-Practice.png,206,58
Object,Face,short,Center,nonTarget,nonTargetFace6Center-Practice.png,206,6
Object,Object,long,Left,nonTarget,nonTargetObject10Left-Practice.png,206,82
Object,Face,long,Right,nonTarget,nonTargetFace9Right-Practice.png,206,45
Object,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,206,94
Object,Face,long,Center,nonTarget,nonTargetFace11Center-Practice.png,206,11
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,206,60
Object,Object,long,Left,Target,targetObject1Left-Practice.png,206,117
Object,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,206,80
Object,Face,short,Right,nonTarget,nonTargetFace4Right-Practice.png,206,40
Object,Face,short,Center,nonTarget,nonTargetFace9Center-Practice.png,206,9
Object,Object,short,Center,nonTarget,nonTargetObject1Center-Practice.png,206,55
Object,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,206,39
Object,Object,long,Center,nonTarget,nonTargetObject14Center-Practice.png,207,68
Object,Face,long,Center,nonTarget,nonTargetFace2Center-Practice.png,207,2
Object,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,207,16
Object,Face,short,Right,nonTarget,nonTargetFace14Right-Practice.png,207,50
Object,Face,short,Center,nonTarget,nonTargetFace7Center-Practice.png,207,7
Object,Object,short,Right,Target,targetObject2Right-Practice.png,207,120
Object,Face,short,Right,nonTarget,nonTargetFace17Right-Practice.png,207,53
Object,Object,long,Center,nonTarget,nonTargetObject2Center-Practice.png,207,56
Object,Object,short,Right,nonTarget,nonTargetObject12Right-Practice.png,207,102
Object,Object,short,Left,nonTarget,nonTargetObject9Left-Practice.png,207,81
Object,Face,long,Right,nonTarget,nonTargetFace10Right-Practice.png,207,46
Object,Object,short,Right,Target,targetObject1Right-Practice.png,207,119
Object,Object,short,Left,nonTarget,nonTargetObject16Left-Practice.png,207,88
Object,Object,long,Right,nonTarget,nonTargetObject4Right-Practice.png,207,94
Object,Object,short,Right,nonTarget,nonTargetObject13Right-Practice.png,208,103
Object,Face,long,Left,nonTarget,nonTargetFace15Left-Practice.png,208,33
Object,Object,long,Center,Target,targetObject2Center-Practice.png,208,116
Object,Object,long,Left,nonTarget,nonTargetObject2Left-Practice.png,208,74
Object,Object,short,Center,nonTarget,nonTargetObject10Center-Practice.png,208,64
Object,Object,short,Center,Target,targetObject1Center-Practice.png,208,115
Object,Object,short,Center,nonTarget,nonTargetObject15Center-Practice.png,208,69
Object,Object,short,Left,nonTarget,nonTargetObject11Left-Practice.png,208,83
Object,Face,short,Center,nonTarget,nonTargetFace3Center-Practice.png,208,3
Object,Face,long,Right,nonTarget,nonTargetFace6Right-Practice.png,208,42
Object,Face,short,Center,nonTarget,nonTargetFace4Center-Practice.png,208,4
Object,Face,short,Center,nonTarget,nonTargetFace6Center-Practice.png,208,6
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,208,37
Object,Object,short,Left,nonTarget,nonTargetObject13Left-Practice.png,208,85
Object,Object,short,Center,nonTarget,nonTargetObject12Center-Practice.png,209,66
Object,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,209,16
Object,Object,long,Left,nonTarget,nonTargetObject5Left-Practice.png,209,77
Object,Object,long,Center,nonTarget,nonTargetObject6Center-Practice.png,209,60
Object,Object,short,Right,Target,targetObject2Right-Practice.png,209,120
Object,Object,long,Center,nonTarget,nonTargetObject17Center-Practice.png,209,71
Object,Face,long,Right,nonTarget,nonTargetFace4Right-Practice.png,209,40
Object,Object,long,Center,nonTarget,nonTargetObject5Center-Practice.png,209,59
Object,Face,short,Center,nonTarget,nonTargetFace15Center-Practice.png,209,15
Object,Face,short,Left,nonTarget,nonTargetFace14Left-Practice.png,209,32
Object,Object,short,Left,nonTarget,nonTargetObject7Left-Practice.png,209,79
Object,Face,short,Left,nonTarget,nonTargetFace6Left-Practice.png,209,24
Object,Object,short,Center,Target,targetObject1Center-Practice.png,209,115
Object,Face,long,Center,nonTarget,nonTargetFace3Center-Practice.png,209,3
Object,Object,short,Left,nonTarget,nonTargetObject5Left-Practice.png,210,77
Object,Object,long,Center,nonTarget,nonTargetObject4Center-Practice.png,210,58
Object,Object,long,Left,nonTarget,nonTargetObject11Left-Practice.png,210,83
Object,Face,short,Right,nonTarget,nonTargetFace2Right-Practice.png,210,38
Object,Object,long,Center,nonTarget,nonTargetObject10Center-Practice.png,210,64
Object,Face,short,Left,nonTarget,nonTargetFace3Left-Practice.png,210,21
Object,Object,long,Left,Target,targetObject2Left-Practice.png,210,118
Object,Object,long,Center,Target,targetObject1Center-Practice.png,210,115
Object,Face,short,Right,nonTarget,nonTargetFace3Right-Practice.png,210,39
Object,Face,short,Left,nonTarget,nonTargetFace11Left-Practice.png,210,29
Object,Face,short,Right,nonTarget,nonTargetFace1Right-Practice.png,210,37
Object,Object,short,Left,nonTarget,nonTargetObject17Left-Practice.png,210,89
Object,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,210,16
Object,Object,long,Left,nonTarget,nonTargetObject13Left-Practice.png,210,85
Object,Object,short,Center,nonTarget,nonTargetObject6Center-Practice.png,211,60
Object,Face,long,Left,nonTarget,nonTargetFace4Left-Practice.png,211,22
Object,Object,long,Center,Target,targetObject2Center-Practice.png,211,116
Object,Object,short,Right,nonTarget,nonTargetObject14Right-Practice.png,211,104
Object,Object,short,Left,nonTarget,nonTargetObject8Left-Practice.png,211,80
Object,Object,short,Left,nonTarget,nonTargetObject18Left-Practice.png,211,90
Object,Object,long,Left,nonTarget,nonTargetObject7Left-Practice.png,211,79
Object,Face,long,Left,nonTarget,nonTargetFace11Left-Practice.png,211,29
Object,Face,long,Center,nonTarget,nonTargetFace13Center-Practice.png,211,13
Object,Face,short,Center,nonTarget,nonTargetFace2Center-Practice.png,211,2
Object,Face,short,Right,nonTarget,nonTargetFace9Right-Practice.png,211,45
Object,Object,long,Center,Target,targetObject1Center-Practice.png,211,115
Object,Object,long,Right,nonTarget,nonTargetObject18Right-Practice.png,211,108
Object,Face,long,Left,nonTarget,nonTargetFace17Left-Practice.png,211,35
Object,Object,short,Right,nonTarget,nonTargetObject18Right-Practice.png,212,108
Object,Object,short,Left,Target,targetObject1Left-Practice.png,212,117
Object,Object,long,Right,Target,targetObject2Right-Practice.png,212,120
Object,Face,short,Left,nonTarget,nonTargetFace15Left-Practice.png,212,33
Object,Object,short,Right,nonTarget,nonTargetObject5Right-Practice.png,212,95
Object,Face,long,Left,nonTarget,nonTargetFace10Left-Practice.png,212,28
Object,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,212,39
Object,Face,long,Center,nonTarget,nonTargetFace16Center-Practice.png,212,16
Object,Object,short,Center,nonTarget,nonTargetObject5Center-Practice.png,212,59
Object,Object,short,Center,nonTarget,nonTargetObject18Center-Practice.png,212,72
Object,Face,short,Right,nonTarget,nonTargetFace16Right-Practice.png,212,52
Object,Object,long,Center,nonTarget,nonTargetObject7Center-Practice.png,212,61
Object,Object,long,Right,nonTarget,nonTargetObject12Right-Practice.png,212,102
Object,Face,long,Center,nonTarget,nonTargetFace1Center-Practice.png,212,1
Object,Object,long,Center,nonTarget,nonTargetObject18Center-Practice.png,213,72
Object,Object,long,Right,Target,targetObject2Right-Practice.png,213,120
Object,Face,long,Center,nonTarget,nonTargetFace14Center-Practice.png,213,14
Object,Object,short,Center,nonTarget,nonTargetObject12Center-Practice.png,213,66
Object,Object,long,Left,nonTarget,nonTargetObject4Left-Practice.png,213,76
Object,Object,long,Right,nonTarget,nonTargetObject6Right-Practice.png,213,96
Object,Object,short,Center,Target,targetObject1Center-Practice.png,213,115
Object,Face,short,Right,nonTarget,nonTargetFace10Right-Practice.png,213,46
Object,Face,short,Left,nonTarget,nonTargetFace3Left-Practice.png,213,21
Object,Face,long,Left,nonTarget,nonTargetFace6Left-Practice.png,213,24
Object,Object,long,Left,nonTarget,nonTargetObject3Left-Practice.png,213,75
Object,Object,long,Center,nonTarget,nonTargetObject15Center-Practice.png,213,69
Object,Face,short,Center,nonTarget,nonTargetFace15Center-Practice.png,213,15
Object,Face,short,Center,nonTarget,nonTargetFace16Center-Practice.png,213,16
Object,Face,long,Left,nonTarget,nonTargetFace14Left-Practice.png,214,32
Object,Face,short,Center,nonTarget,nonTargetFace17Center-Practice.png,214,17
Object,Face,short,Left,nonTarget,nonTargetFace2Left-Practice.png,214,20
Object,Object,short,Right,nonTarget,nonTargetObject13Right-Practice.png,214,103
Object,Object,short,Right,nonTarget,nonTargetObject2Right-Practice.png,214,92
Object,Object,long,Right,Target,targetObject1Right-Practice.png,214,119
Object,Object,short,Left,nonTarget,nonTargetObject2Left-Practice.png,214,74
Object,Object,long,Left,Target,targetObject2Left-Practice.png,214,118
Object,Face,long,Right,nonTarget,nonTargetFace15Right-Practice.png,214,51
Object,Object,long,Left,nonTarget,nonTargetObject11Left-Practice.png,214,83
Object,Object,short,Center,nonTarget,nonTargetObject5Center-Practice.png,214,59
Object,Face,long,Left,nonTarget,nonTargetFace13Left-Practice.png,214,31
Object,Face,long,Right,nonTarget,nonTargetFace16Right-Practice.png,214,52
Object,Object,long,Left,nonTarget,nonTargetObject7Left-Practice.png,214,79
Object,Face,short,Right,nonTarget,nonTargetFace10Right-Practice.png,215,46
Object,Face,short,Right,nonTarget,nonTargetFace9Right-Practice.png,215,45
Object,Object,short,Left,nonTarget,nonTargetObject3Left-Practice.png,215,75
Object,Object,long,Right,nonTarget,nonTargetObject1Right-Practice.png,215,91
Object,Face,short,Center,nonTarget,nonTargetFace7Center-Practice.png,215,7
Object,Object,short,Right,nonTarget,nonTargetObject7Right-Practice.png,215,97
Object,Face,long,Right,nonTarget,nonTargetFace15Right-Practice.png,215,51
Object,Object,short,Right,Target,targetObject1Right-Practice.png,215,119
Object,Object,short,Center,nonTarget,nonTargetObject2Center-Practice.png,215,56
Object,Object,short,Right,Target,targetObject2Right-Practice.png,215,120
Object,Face,long,Right,nonTarget,nonTargetFace3Right-Practice.png,215,39
Object,Face,short,Center,nonTarget,nonTargetFace2Center-Practice.png,215,2
Object,Object,short,Right,nonTarget,nonTargetObject15Right-Practice.png,215,105
Object,Object,short,Left,nonTarget,nonTargetObject2Left-Practice.png,215,74
Object,Object,short,Center,Target,targetObject1Center-Practice.png,216,115
Object,Object,long,Center,nonTarget,nonTargetObject2Center-Practice.png,216,56
Object,Face,long,Center,nonTarget,nonTargetFace15Center-Practice.png,216,15
Object,Object,long,Center,nonTarget,nonTargetObject12Center-Practice.png,216,66
Object,Face,long,Center,nonTarget,nonTargetFace8Center-Practice.png,216,8
Object,Face,short,Right,nonTarget,nonTargetFace11Right-Practice.png,216,47
